"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.85055791571905e-32,-0.338111988724975,0.068,0.18,1.01499400561358e-27,"Dendritic cells","GRCm38-Prkd3"
1.94667876631392e-32,0.349568748000999,0.122,0.055,1.06771436974786e-27,"Dendritic cells","GRCm38-Gatm"
1.97409483687224e-32,-0.298101826755178,0.136,0.272,1.08275153612769e-27,"Dendritic cells","GRCm38-Elf2"
1.98108681702029e-32,-0.312163111727153,0.016,0.102,1.08658649739929e-27,"Dendritic cells","GRCm38-Ankrd46"
2.03443869462008e-32,-0.42869594846847,0.022,0.109,1.11584893522522e-27,"Dendritic cells","GRCm38-Gpr153"
2.05434713525302e-32,-0.315960374009624,0.031,0.126,1.12676831674358e-27,"Dendritic cells","GRCm38-Timm21"
2.2164661200407e-32,-0.402827342408987,0.12,0.245,1.21568733751992e-27,"Dendritic cells","GRCm38-Pdia4"
2.27536175416605e-32,-0.302626822025406,0.134,0.267,1.247990414925e-27,"Dendritic cells","GRCm38-Usp9x"
2.59057526788636e-32,-0.389447896282622,0.226,0.375,1.42087872293031e-27,"Dendritic cells","GRCm38-Rpl7"
2.6003596047593e-32,-0.324622991085084,0.076,0.191,1.42624523601838e-27,"Dendritic cells","GRCm38-Zc3h14"
2.81704821054169e-32,-0.333916816762535,0.026,0.117,1.54509460251791e-27,"Dendritic cells","GRCm38-Rgs12"
2.98904399029399e-32,-0.327253527609543,0.332,0.499,1.63943084779645e-27,"Dendritic cells","GRCm38-Morf4l1"
3.22227411761929e-32,-0.41572854630253,0.368,0.51,1.76735290803183e-27,"Dendritic cells","GRCm38-Wasf2"
3.56685332748375e-32,-0.349309115647111,0.097,0.218,1.95634771305829e-27,"Dendritic cells","GRCm38-Apc"
3.64028911006714e-32,-0.334906876606195,0.139,0.273,1.99662577108962e-27,"Dendritic cells","GRCm38-Srsf1"
3.8675910841418e-32,-0.322122112290537,0.37,0.535,2.1212963578301e-27,"Dendritic cells","GRCm38-Selenom"
4.64944066244746e-32,-0.282318874392379,0.082,0.2,2.55012521453918e-27,"Dendritic cells","GRCm38-Klhl9"
4.66557764105908e-32,-0.339497648040237,0.025,0.115,2.55897602456808e-27,"Dendritic cells","GRCm38-Ift74"
4.85585112224425e-32,-0.3325435754167,0.061,0.169,2.66333722352852e-27,"Dendritic cells","GRCm38-Hs2st1"
4.96063926729297e-32,-0.325917576423994,0.029,0.121,2.72081142532485e-27,"Dendritic cells","GRCm38-Alad"
5.30113416501591e-32,-0.355993505724446,0.074,0.186,2.90756606682793e-27,"Dendritic cells","GRCm38-Csnk1g3"
6.26705831863321e-32,-0.336176831262348,0.084,0.2,3.43735614660394e-27,"Dendritic cells","GRCm38-Ppp1cc"
7.41983420863213e-32,-0.368448227447183,0.619,0.737,4.06963066675055e-27,"Dendritic cells","GRCm38-Chchd2"
7.85544226164486e-32,-0.323261820228787,0.196,0.343,4.30855297166697e-27,"Dendritic cells","GRCm38-Ppp3ca"
8.20068535518268e-32,0.604900695255999,0.297,0.203,4.4979119036106e-27,"Dendritic cells","GRCm38-Ywhag"
8.30769207789868e-32,-0.360178270200619,0.095,0.213,4.55660295088587e-27,"Dendritic cells","GRCm38-Fdx1"
8.34217082231032e-32,-0.355807550757972,0.027,0.118,4.57551385262076e-27,"Dendritic cells","GRCm38-1190002N15Rik"
8.40690687477032e-32,-0.342620744416959,0.063,0.17,4.61102028267402e-27,"Dendritic cells","GRCm38-Mosmo"
9.3790016308935e-32,-0.335991960796596,0.073,0.184,5.14419481451247e-27,"Dendritic cells","GRCm38-Tnks"
9.46082020477014e-32,-0.351680776125132,0.155,0.292,5.18907066591233e-27,"Dendritic cells","GRCm38-Ctbp1"
1.01455532640457e-31,0.495780854003262,0.178,0.098,5.56463305426378e-27,"Dendritic cells","GRCm38-Pcgf5"
1.1009020938078e-31,-0.437043250749664,0.024,0.111,6.03822780411705e-27,"Dendritic cells","GRCm38-Col16a1"
1.12848494606411e-31,-0.369788229141168,0.052,0.155,6.18951423217242e-27,"Dendritic cells","GRCm38-Ppp1r13b"
1.22021212597431e-31,-0.259617223400489,0.068,0.18,6.69261946854387e-27,"Dendritic cells","GRCm38-Tmx4"
1.36918707582016e-31,-0.373776834027336,0.134,0.262,7.50971727345841e-27,"Dendritic cells","GRCm38-Lsm6"
1.38431165570872e-31,-0.371812895505246,0.064,0.17,7.59267256923116e-27,"Dendritic cells","GRCm38-Asf1a"
1.42484116716527e-31,-0.314728296058482,0.046,0.147,7.81496883366805e-27,"Dendritic cells","GRCm38-Fbxo9"
1.45479675565343e-31,-0.333484540439456,0.149,0.283,7.97926924540794e-27,"Dendritic cells","GRCm38-Tex261"
1.47399816002891e-31,-0.280765814805965,0.083,0.199,8.08458510812658e-27,"Dendritic cells","GRCm38-Synj2bp"
1.48912849151961e-31,0.490948442360897,0.263,0.17,8.16757195028678e-27,"Dendritic cells","GRCm38-Bak1"
1.4987204294729e-31,-0.4745914529087,0.02,0.105,8.22018181157298e-27,"Dendritic cells","GRCm38-Cpxm1"
1.50990074152389e-31,0.406788906277529,0.126,0.06,8.28150358711022e-27,"Dendritic cells","GRCm38-Coro7"
1.52895005051034e-31,0.521677527033733,0.155,0.081,8.38598523703912e-27,"Dendritic cells","GRCm38-Tank"
1.53663757714692e-31,-0.32875535729802,0.017,0.1,8.42814978313542e-27,"Dendritic cells","GRCm38-Ldlrad4"
1.60538350811526e-31,-0.31454498719165,0.054,0.159,8.8052074653106e-27,"Dendritic cells","GRCm38-Rapgef1"
1.64924575072378e-31,-0.393422400630346,0.15,0.285,9.04578309356978e-27,"Dendritic cells","GRCm38-Cdc42ep3"
1.6596131977499e-31,-0.362916739760713,0.096,0.213,9.10264646701863e-27,"Dendritic cells","GRCm38-Ahcyl1"
1.70146438219142e-31,-0.385325862074407,0.16,0.295,9.33219184344349e-27,"Dendritic cells","GRCm38-Polr2c"
1.83204228450324e-31,-0.31245374351777,0.038,0.135,1.00483855220434e-26,"Dendritic cells","GRCm38-St3gal6"
1.86532838012504e-31,-0.338741323622883,0.045,0.142,1.02309530993098e-26,"Dendritic cells","GRCm38-Qsox1"
1.89237096518639e-31,-0.294258433013802,0.063,0.17,1.03792762698543e-26,"Dendritic cells","GRCm38-Txndc12"
1.93993614981134e-31,0.563536233400427,0.229,0.14,1.06401617944852e-26,"Dendritic cells","GRCm38-Rilpl2"
1.97171740842876e-31,0.380911566383115,0.101,0.043,1.08144756417501e-26,"Dendritic cells","GRCm38-Mtm1"
2.05100130474996e-31,-0.345553316468699,0.22,0.369,1.12493319562926e-26,"Dendritic cells","GRCm38-Emc7"
2.15744349104408e-31,-0.321588963676899,0.211,0.358,1.18331460596785e-26,"Dendritic cells","GRCm38-Bod1l"
2.21711692296102e-31,-0.338510730665863,0.148,0.282,1.21604428990566e-26,"Dendritic cells","GRCm38-Naa50"
2.28317310122058e-31,-0.326850154192022,0.083,0.198,1.25227478255746e-26,"Dendritic cells","GRCm38-BC005561"
2.28382640891365e-31,-0.273255898166067,0.15,0.287,1.25263310876096e-26,"Dendritic cells","GRCm38-Ccdc88a"
2.29434168033301e-31,-0.333296536691916,0.053,0.156,1.25840052482905e-26,"Dendritic cells","GRCm38-Hmgcs1"
2.29589802060809e-31,0.416483476134373,0.1,0.042,1.25925414634313e-26,"Dendritic cells","GRCm38-Cln8"
2.68544287578759e-31,-0.285897583697446,0.105,0.228,1.47291170851198e-26,"Dendritic cells","GRCm38-Fam76a"
3.02196996621267e-31,-0.32570176951079,0.054,0.157,1.65749008706833e-26,"Dendritic cells","GRCm38-Immp1l"
3.05197968326688e-31,0.478895969664653,0.17,0.092,1.67394981667822e-26,"Dendritic cells","GRCm38-Fkbp15"
3.37805349116015e-31,-0.307932814577311,0.086,0.202,1.85279477883152e-26,"Dendritic cells","GRCm38-Mga"
3.38927627200218e-31,-0.327015048094874,0.018,0.101,1.85895024966776e-26,"Dendritic cells","GRCm38-Pcbp4"
3.4397538139104e-31,-0.313311593081827,0.135,0.267,1.88663617185358e-26,"Dendritic cells","GRCm38-Pum1"
3.6076111531665e-31,-0.356900945768072,0.227,0.373,1.97870256528876e-26,"Dendritic cells","GRCm38-Bcap31"
3.61535500342374e-31,-0.325332772025323,0.023,0.111,1.98294991227785e-26,"Dendritic cells","GRCm38-Bace1"
3.66168599020946e-31,-0.333127408756698,0.042,0.14,2.00836153191008e-26,"Dendritic cells","GRCm38-Grap"
4.0274204367377e-31,-0.345547654930875,0.107,0.227,2.20895956114189e-26,"Dendritic cells","GRCm38-Ilkap"
4.48086932453127e-31,-0.380794702329834,0.638,0.761,2.45766720711891e-26,"Dendritic cells","GRCm38-Atp5j"
4.76803616750558e-31,-0.320898455147966,0.109,0.232,2.61517247715346e-26,"Dendritic cells","GRCm38-Twf1"
5.13175309082113e-31,-0.377305207396265,0.251,0.4,2.81466393525357e-26,"Dendritic cells","GRCm38-Rtraf"
5.15554845346353e-31,0.347482422120744,0.131,0.063,2.82771521575568e-26,"Dendritic cells","GRCm38-Tuba4a"
5.35613331308952e-31,-0.311245142927329,0.05,0.15,2.93773199956334e-26,"Dendritic cells","GRCm38-Tvp23b"
6.03336590516835e-31,-0.307960562310663,0.033,0.126,3.30918053166674e-26,"Dendritic cells","GRCm38-Pde8a"
6.23848416950835e-31,-0.320615222739204,0.059,0.163,3.42168379729194e-26,"Dendritic cells","GRCm38-Ak3"
6.34247262919958e-31,-0.345681669940909,0.052,0.153,3.47871938766339e-26,"Dendritic cells","GRCm38-Zfp280d"
6.61148086513669e-31,-0.337288522938464,0.025,0.113,3.62626502491017e-26,"Dendritic cells","GRCm38-Pdcd4"
6.99815826039245e-31,-0.342622763145206,0.086,0.202,3.83834984266005e-26,"Dendritic cells","GRCm38-Rcsd1"
7.31678069864406e-31,0.513888540910785,0.264,0.169,4.01310787759229e-26,"Dendritic cells","GRCm38-Icam1"
7.88699855256037e-31,-0.328701642509644,0.039,0.134,4.32586096610831e-26,"Dendritic cells","GRCm38-Zfp560"
8.4729048916381e-31,0.574671724374583,0.44,0.358,4.64721887496567e-26,"Dendritic cells","GRCm38-Lamtor4"
9.14814910223659e-31,-0.341757387936186,0.107,0.227,5.01757681959472e-26,"Dendritic cells","GRCm38-Ext1"
9.60790699655655e-31,-0.319411615254005,0.027,0.116,5.26974482947133e-26,"Dendritic cells","GRCm38-Spred2"
9.86291941236828e-31,-0.344585200823063,0.414,0.57,5.40961403929576e-26,"Dendritic cells","GRCm38-Gdi2"
1.03621401367139e-30,-0.392951537241373,0.064,0.168,5.68342662218483e-26,"Dendritic cells","GRCm38-Ezh2"
1.0543747325241e-30,-0.305168426303392,0.056,0.159,5.78303453294819e-26,"Dendritic cells","GRCm38-Taf1"
1.05572400576273e-30,-0.347314735848024,0.082,0.194,5.79043502680742e-26,"Dendritic cells","GRCm38-Tbc1d15"
1.1301831370845e-30,-1.33514993207411,0.089,0.203,6.19882847028109e-26,"Dendritic cells","GRCm38-Fabp3"
1.15544973938841e-30,-0.34144366330413,0.185,0.325,6.33741073059756e-26,"Dendritic cells","GRCm38-Supt16"
1.15838888614089e-30,-0.293926712200866,0.07,0.18,6.35353136270554e-26,"Dendritic cells","GRCm38-Ehmt1"
1.17604392310957e-30,-0.370354157960859,0.616,0.759,6.45036570947135e-26,"Dendritic cells","GRCm38-Rps18"
1.28771386493491e-30,-0.34465815146806,0.042,0.138,7.06285300639499e-26,"Dendritic cells","GRCm38-Elovl5"
1.44111583017591e-30,-0.334827280218695,0.035,0.126,7.90423210534881e-26,"Dendritic cells","GRCm38-Ankrd50"
1.45115690669148e-30,0.390387557456994,0.12,0.056,7.95930540182145e-26,"Dendritic cells","GRCm38-Ppm1h"
1.45335095453301e-30,-0.283906253332618,0.133,0.265,7.97133931542268e-26,"Dendritic cells","GRCm38-Stag2"
1.52726242694871e-30,-0.353078126951538,0.249,0.399,8.3767289593283e-26,"Dendritic cells","GRCm38-Eif1b"
1.61489332174387e-30,-0.348025044340343,0.019,0.101,8.85736689110078e-26,"Dendritic cells","GRCm38-Glis2"
1.76206780525182e-30,-0.286800415223363,0.109,0.233,9.66458949824518e-26,"Dendritic cells","GRCm38-Rap2a"
1.91172926878549e-30,0.356961006688923,0.117,0.055,1.04854526934346e-25,"Dendritic cells","GRCm38-Ift172"
1.97790181042829e-30,-0.315785667343061,0.647,0.787,1.08483958498371e-25,"Dendritic cells","GRCm38-Btf3"
2.13906494005217e-30,-0.289780966457041,0.24,0.39,1.17323433831981e-25,"Dendritic cells","GRCm38-Kmt2e"
2.26849290197207e-30,-0.357428776207455,0.132,0.257,1.24422298687364e-25,"Dendritic cells","GRCm38-Emc2"
2.44041024327236e-30,-0.328727984762238,0.057,0.159,1.33851621023002e-25,"Dendritic cells","GRCm38-Zmpste24"
2.48387495808277e-30,-0.326655542236655,0.036,0.128,1.36235573700924e-25,"Dendritic cells","GRCm38-Aasdhppt"
2.71222710618882e-30,-0.265501126465826,0.144,0.275,1.48760232320244e-25,"Dendritic cells","GRCm38-Wac"
2.83452042056281e-30,-0.337985712435529,0.1,0.218,1.55467776027029e-25,"Dendritic cells","GRCm38-Fam114a2"
2.92240284106081e-30,0.546121793135445,0.296,0.205,1.60287951026503e-25,"Dendritic cells","GRCm38-Znhit1"
2.94495669670401e-30,0.347236019531178,0.134,0.066,1.61524984900822e-25,"Dendritic cells","GRCm38-Med11"
3.04285409066473e-30,-0.301031910417419,0.095,0.213,1.66894461164779e-25,"Dendritic cells","GRCm38-Tia1"
3.10564971516045e-30,-0.369703840003413,0.04,0.132,1.7033867557712e-25,"Dendritic cells","GRCm38-Sec24d"
3.15537869390333e-30,0.474386316680147,0.526,0.454,1.7306621060321e-25,"Dendritic cells","GRCm38-Atp6v1f"
3.6036016339203e-30,0.662091117289935,0.277,0.188,1.97650342417261e-25,"Dendritic cells","GRCm38-Dleu2"
4.12428800801159e-30,0.401884150345509,0.105,0.046,2.2620894866342e-25,"Dendritic cells","GRCm38-Acp5"
4.2140843613155e-30,-0.331388991260077,0.026,0.112,2.31134099049432e-25,"Dendritic cells","GRCm38-Slc35a1"
4.55043169917749e-30,-0.351300766342528,0.154,0.284,2.49582077836487e-25,"Dendritic cells","GRCm38-Srpr"
4.72865005809556e-30,-0.331298402331068,0.031,0.121,2.59356998386425e-25,"Dendritic cells","GRCm38-Myo1e"
4.80501054515381e-30,-0.357089660403688,0.246,0.392,2.63545218380596e-25,"Dendritic cells","GRCm38-Dync1h1"
4.84935202664235e-30,-0.330678438317496,0.02,0.102,2.6597725995728e-25,"Dendritic cells","GRCm38-Pik3ip1"
5.80626674384884e-30,-0.590659678112349,0.068,0.168,3.18462118366621e-25,"Dendritic cells","GRCm38-Ugdh"
5.87568347968613e-30,-0.34308525855833,0.056,0.155,3.22269487493825e-25,"Dendritic cells","GRCm38-Myo9a"
5.89339782249597e-30,-0.331300837413547,0.039,0.131,3.23241083768259e-25,"Dendritic cells","GRCm38-Cbr1"
6.65111504746246e-30,-0.284045133484059,0.058,0.159,3.64800358123221e-25,"Dendritic cells","GRCm38-Fam160b1"
7.14336815585762e-30,-0.33883493365815,0.077,0.185,3.91799456612479e-25,"Dendritic cells","GRCm38-Topbp1"
7.28671244753115e-30,-0.320147805647818,0.111,0.232,3.99661604322189e-25,"Dendritic cells","GRCm38-Rsf1"
7.30106671113203e-30,-0.403203110387656,0.069,0.172,4.0044890697217e-25,"Dendritic cells","GRCm38-Rrm1"
7.41606572492181e-30,-0.305043011777916,0.318,0.473,4.06756372880512e-25,"Dendritic cells","GRCm38-Csde1"
7.75707698731728e-30,-0.316173240801322,0.081,0.191,4.25460158600378e-25,"Dendritic cells","GRCm38-Gtf2e2"
8.25045889427066e-30,-0.375648347317885,0.025,0.109,4.52521169432957e-25,"Dendritic cells","GRCm38-Plscr2"
8.28284349485267e-30,-0.293611405284881,0.072,0.179,4.54297400005679e-25,"Dendritic cells","GRCm38-Lats2"
8.69818849060543e-30,-0.467963358490147,0.453,0.597,4.77078242332726e-25,"Dendritic cells","GRCm38-Atp5g3"
8.73971926842654e-30,-0.432064837098725,0.204,0.339,4.79356122434659e-25,"Dendritic cells","GRCm38-Pkig"
8.81306531592519e-30,-0.25142426143437,0.027,0.114,4.83379006447865e-25,"Dendritic cells","GRCm38-Camsap2"
8.85976817099271e-30,0.445801687156667,0.722,0.672,4.85940564642608e-25,"Dendritic cells","GRCm38-Rsrp1"
8.97043420762038e-30,-0.366449669168924,0.055,0.153,4.92010375419563e-25,"Dendritic cells","GRCm38-2310022B05Rik"
9.40874515451476e-30,0.539092518895762,0.327,0.234,5.16050854234825e-25,"Dendritic cells","GRCm38-Hmox2"
1.00966641386675e-29,-0.325301303719677,0.17,0.305,5.53781834677635e-25,"Dendritic cells","GRCm38-Mgat2"
1.04239744433637e-29,-0.304000036159841,0.036,0.127,5.71734150269615e-25,"Dendritic cells","GRCm38-Sft2d3"
1.06021233065828e-29,-0.387687753732567,0.168,0.297,5.81505259119454e-25,"Dendritic cells","GRCm38-Nsmce1"
1.09000842459787e-29,-0.269667200271497,0.116,0.241,5.97847820723442e-25,"Dendritic cells","GRCm38-Srpk2"
1.1367051674177e-29,0.3031455915466,0.805,0.79,6.23460050225259e-25,"Dendritic cells","GRCm38-Clic1"
1.36925194648428e-29,-0.312805786152514,0.171,0.304,7.51007307607696e-25,"Dendritic cells","GRCm38-Nucb1"
1.38530466859913e-29,-0.329746207863578,0.157,0.288,7.59811904633252e-25,"Dendritic cells","GRCm38-Anapc16"
1.45183930931397e-29,-0.372545673605555,0.07,0.175,7.96304824372525e-25,"Dendritic cells","GRCm38-Crem"
1.469683974246e-29,-0.378368182114937,0.02,0.101,8.06092266194446e-25,"Dendritic cells","GRCm38-Rtn1"
1.54766664509655e-29,0.575203864009985,0.262,0.174,8.48864201502558e-25,"Dendritic cells","GRCm38-Nipa2"
1.60213167417325e-29,-0.325599685679673,0.22,0.362,8.78737180650542e-25,"Dendritic cells","GRCm38-Dph3"
1.73398770468733e-29,-0.300288370094003,0.025,0.109,9.51057576266908e-25,"Dendritic cells","GRCm38-Zdhhc8"
1.74287988128076e-29,0.546694641382,0.207,0.124,9.55934757284871e-25,"Dendritic cells","GRCm38-Prex1"
1.86327172487972e-29,-0.273938518088784,0.037,0.127,1.02196727566203e-24,"Dendritic cells","GRCm38-Flywch1"
1.86876820182597e-29,0.445289659766349,0.557,0.496,1.02498198333751e-24,"Dendritic cells","GRCm38-Ubl5"
1.97087230104224e-29,-0.340334363306719,0.069,0.173,1.08098403967565e-24,"Dendritic cells","GRCm38-Coq7"
1.99985410035698e-29,0.579063943502329,0.179,0.102,1.0968799769638e-24,"Dendritic cells","GRCm38-Pip4k2a"
2.0263292798697e-29,0.480861824874741,0.19,0.109,1.11140108342293e-24,"Dendritic cells","GRCm38-Abhd12"
2.17470572976636e-29,-0.301027481742568,0.053,0.15,1.19278259866226e-24,"Dendritic cells","GRCm38-Nde1"
2.22015058933902e-29,-0.320625662112474,0.263,0.412,1.21770819524066e-24,"Dendritic cells","GRCm38-Kras"
2.22284311421371e-29,-0.372368134819195,0.26,0.406,1.21918499128394e-24,"Dendritic cells","GRCm38-Tomm5"
2.35282446145502e-29,-0.323741787403201,0.051,0.147,1.29047716061885e-24,"Dendritic cells","GRCm38-Hspa13"
2.57502721823765e-29,-0.752421221066084,0.084,0.188,1.41235092865899e-24,"Dendritic cells","GRCm38-Cfh"
2.64678933650298e-29,-0.283383225283942,0.041,0.134,1.45171101528515e-24,"Dendritic cells","GRCm38-Cdkn2aip"
2.65908271172088e-29,0.563815931750291,0.35,0.257,1.45845368572467e-24,"Dendritic cells","GRCm38-Litaf"
2.84105972445773e-29,0.511011042415391,0.103,0.046,1.55826443767057e-24,"Dendritic cells","GRCm38-Adrb2"
3.32434614247446e-29,-0.309246746293489,0.075,0.182,1.82333737222439e-24,"Dendritic cells","GRCm38-4921524J17Rik"
3.45083404247385e-29,-0.321478434241668,0.062,0.162,1.89271345561606e-24,"Dendritic cells","GRCm38-Rfk"
3.48366075152825e-29,0.502663290573529,0.602,0.543,1.91071824899822e-24,"Dendritic cells","GRCm38-Tln1"
3.53828938275741e-29,-0.304447749905567,0.418,0.576,1.94068096065479e-24,"Dendritic cells","GRCm38-Sf3b1"
3.58528480815079e-29,-0.311411997330698,0.021,0.102,1.96645701157455e-24,"Dendritic cells","GRCm38-Mthfd2l"
3.72818157388551e-29,0.487619670709525,0.352,0.254,2.04483302964472e-24,"Dendritic cells","GRCm38-Samd9l"
4.02154016578482e-29,-0.337530392727016,0.206,0.347,2.20573435012966e-24,"Dendritic cells","GRCm38-Pkn2"
4.28547380335722e-29,-0.277925561183394,0.145,0.273,2.35049667166537e-24,"Dendritic cells","GRCm38-Setd5"
4.29638061457274e-29,-0.319733739417014,0.063,0.163,2.35647883948086e-24,"Dendritic cells","GRCm38-Cdk16"
4.54410342259357e-29,-0.330117365395494,0.166,0.296,2.49234984522412e-24,"Dendritic cells","GRCm38-Sar1b"
4.92940329544611e-29,-0.38976284144455,0.027,0.111,2.70367911948628e-24,"Dendritic cells","GRCm38-Spry2"
4.9381417670725e-29,0.485493672407766,0.172,0.096,2.70847199640392e-24,"Dendritic cells","GRCm38-Pi4k2a"
5.48959379243321e-29,-0.305431722926057,0.082,0.19,3.01093240327377e-24,"Dendritic cells","GRCm38-Snx4"
5.60506598933941e-29,-0.299397737823913,0.068,0.172,3.07426659383288e-24,"Dendritic cells","GRCm38-Pik3ca"
5.97145512872187e-29,0.544082508493068,0.21,0.127,3.27522370900137e-24,"Dendritic cells","GRCm38-Tiparp"
6.44912725338534e-29,-0.338419577348104,0.205,0.343,3.53721731593679e-24,"Dendritic cells","GRCm38-Gpx4"
6.53904258430722e-29,-0.276194931512826,0.029,0.114,3.58653407664083e-24,"Dendritic cells","GRCm38-Tjp2"
7.14024209262957e-29,-0.585102910410232,0.025,0.106,3.91627998296547e-24,"Dendritic cells","GRCm38-Gja4"
7.63205964529173e-29,-0.332279714501313,0.299,0.441,4.18603207424961e-24,"Dendritic cells","GRCm38-Bnip2"
8.25522839686694e-29,-0.301684519977619,0.161,0.292,4.52782767111358e-24,"Dendritic cells","GRCm38-Nap1l4"
8.72921101481775e-29,-0.316735268074586,0.07,0.173,4.78779765740724e-24,"Dendritic cells","GRCm38-Hnrnph3"
9.0408590143755e-29,-0.324887984915635,0.172,0.304,4.95873035220467e-24,"Dendritic cells","GRCm38-Ssrp1"
9.29155565527209e-29,-0.289938824054431,0.032,0.118,5.09623244580363e-24,"Dendritic cells","GRCm38-2510009E07Rik"
1.01253714866302e-28,-0.346007259001386,0.185,0.317,5.55356375298691e-24,"Dendritic cells","GRCm38-Psmd6"
1.03074504866354e-28,-0.29418170096322,0.082,0.191,5.65343044290977e-24,"Dendritic cells","GRCm38-Stim2"
1.03561719175594e-28,-0.343006668458336,0.273,0.419,5.68015317334301e-24,"Dendritic cells","GRCm38-Psmc6"
1.12048225583288e-28,0.548855782936154,0.37,0.281,6.14562107679215e-24,"Dendritic cells","GRCm38-Crlf2"
1.18461391421632e-28,-0.28257854716236,0.023,0.105,6.49737039669367e-24,"Dendritic cells","GRCm38-Carnmt1"
1.19097596918179e-28,-0.310617931456057,0.068,0.17,6.53226499576827e-24,"Dendritic cells","GRCm38-Rxylt1"
1.24500251948521e-28,-0.316518501110076,0.181,0.314,6.82858981887247e-24,"Dendritic cells","GRCm38-Zfand6"
1.255485074927e-28,0.392499305349408,0.182,0.103,6.88608453895961e-24,"Dendritic cells","GRCm38-Cnp"
1.26169121644082e-28,0.577785446446443,0.546,0.491,6.92012398393464e-24,"Dendritic cells","GRCm38-Tax1bp1"
1.39472283407951e-28,-0.355779631011144,0.078,0.184,7.64977580035932e-24,"Dendritic cells","GRCm38-Eci1"
1.42769703881497e-28,-0.31376356451056,0.196,0.333,7.83063271849235e-24,"Dendritic cells","GRCm38-Trappc6b"
1.49670034233975e-28,-0.320244586199668,0.124,0.242,8.20910203766508e-24,"Dendritic cells","GRCm38-Sec22b"
1.62600761389413e-28,-0.283668994280508,0.131,0.254,8.91832656068651e-24,"Dendritic cells","GRCm38-Mark3"
1.74558449736591e-28,-0.288904977865077,0.029,0.114,9.57418185115253e-24,"Dendritic cells","GRCm38-Kat6b"
1.84396710415176e-28,-0.344815732533043,0.218,0.356,1.01137907728516e-23,"Dendritic cells","GRCm38-Commd3"
1.91525447137345e-28,-0.309930774728783,0.032,0.117,1.05047877245891e-23,"Dendritic cells","GRCm38-Praf2"
2.04143133330072e-28,-0.673895557545722,0.043,0.132,1.11968425768878e-23,"Dendritic cells","GRCm38-Prc1"
2.09814934969101e-28,-0.315770348430386,0.091,0.201,1.15079295531852e-23,"Dendritic cells","GRCm38-Smg6"
2.13140810871691e-28,-0.453236005755434,0.08,0.185,1.16903471946905e-23,"Dendritic cells","GRCm38-Tnfsf10"
2.14158765399166e-28,-0.392191422513124,0.022,0.101,1.17461799646135e-23,"Dendritic cells","GRCm38-Steap3"
2.21258930559784e-28,-0.301781155864871,0.022,0.102,1.2135609823343e-23,"Dendritic cells","GRCm38-Mfhas1"
2.25090110394444e-28,-0.313249213605161,0.089,0.199,1.23457423749145e-23,"Dendritic cells","GRCm38-Pigyl"
2.31360541049995e-28,0.431805087738663,0.598,0.549,1.26896629555101e-23,"Dendritic cells","GRCm38-Edf1"
2.69163564522528e-28,0.48040681620233,0.11,0.051,1.47630831869316e-23,"Dendritic cells","GRCm38-Gm45153"
2.82629916363605e-28,-0.671576631004514,0.076,0.175,1.5501685652711e-23,"Dendritic cells","GRCm38-Cenpa"
2.83740444598699e-28,-0.357167499971352,0.094,0.202,1.55625959053495e-23,"Dendritic cells","GRCm38-Mcfd2"
2.88430176647846e-28,-0.315892502486087,0.023,0.104,1.5819818328781e-23,"Dendritic cells","GRCm38-Prkca"
3.1027319313249e-28,-0.37890949243686,0.07,0.17,1.70178640969308e-23,"Dendritic cells","GRCm38-Idh3a"
3.24892094902796e-28,-0.317622581854575,0.153,0.28,1.78196816212285e-23,"Dendritic cells","GRCm38-Yipf3"
3.27236964780193e-28,-0.331861719965289,0.064,0.161,1.7948293044264e-23,"Dendritic cells","GRCm38-Nudt5"
3.38330494907434e-28,-0.268736677515101,0.051,0.147,1.85567509846829e-23,"Dendritic cells","GRCm38-Pank3"
3.69355114660443e-28,-0.280896016141788,0.025,0.107,2.0258389328896e-23,"Dendritic cells","GRCm38-Homer3"
4.04240653371821e-28,-0.274548888190567,0.05,0.144,2.21717913561376e-23,"Dendritic cells","GRCm38-Dusp7"
4.29119823181703e-28,-0.378601081167294,0.022,0.102,2.35363640618701e-23,"Dendritic cells","GRCm38-Nexn"
4.49945284599014e-28,-0.272517051370769,0.134,0.257,2.46785989696867e-23,"Dendritic cells","GRCm38-Polr2a"
4.66933402299868e-28,-0.302161352804694,0.048,0.14,2.56103632493432e-23,"Dendritic cells","GRCm38-Ash2l"
4.79705029332351e-28,-0.29603125540743,0.024,0.105,2.63108614488208e-23,"Dendritic cells","GRCm38-Gm1673"
4.84566062447225e-28,-0.34604261103294,0.129,0.248,2.65774793931054e-23,"Dendritic cells","GRCm38-Glod4"
5.04744602385016e-28,-0.287068154398287,0.031,0.116,2.76842319516134e-23,"Dendritic cells","GRCm38-Ccng2"
5.13473101994246e-28,-0.332318301313349,0.372,0.522,2.81629726981804e-23,"Dendritic cells","GRCm38-Sfpq"
5.22160399511587e-28,-0.27707162812176,0.035,0.123,2.86394535924115e-23,"Dendritic cells","GRCm38-Rilpl1"
5.68710556263384e-28,-0.277620169615758,0.04,0.129,3.11926365899341e-23,"Dendritic cells","GRCm38-Pck2"
5.94628731580211e-28,-0.308226803301854,0.066,0.167,3.26141966697114e-23,"Dendritic cells","GRCm38-Zbtb1"
